description,sales,quantity,avg_price
GIRAFFE WOODEN RULER,6816.84,3708,1.838414239
GIRLS ALPHABET IRON ON PATCHES ,2088,11040,0.189130435
GIRLS VINTAGE TIN SEASIDE BUCKET,2736.75,1141,2.3985539
GIRLY PINK TOOL SET,24.75,5,4.95
GLAMOROUS  MUG,1365.73,1265,1.079628458
GLASS  BEURRE DISH,2862.22,770,3.717168831
GLASS  SONGBIRD STORAGE JAR,1965.3,165,11.91090909
GLASS AND BEADS BRACELET IVORY,22.5,6,3.75
GLASS AND PAINTED BEADS BRACELET OL,22.5,6,3.75
GLASS AND PAINTED BEADS BRACELET TO,22.5,6,3.75
GLASS APOTHECARY BOTTLE ELIXIR,2951.78,798,3.698972431
GLASS APOTHECARY BOTTLE PERFUME,3763.64,1014,3.711676529
GLASS APOTHECARY BOTTLE TONIC,3211.09,865,3.712242775
GLASS BEAD HOOP EARRINGS AMETHYST,11.8,4,2.95
GLASS BEAD HOOP EARRINGS BLACK,11.8,4,2.95
GLASS BEAD HOOP NECKLACE AMETHYST,25.5,3,8.5
GLASS BEAD HOOP NECKLACE BLACK,17,2,8.5
GLASS BEAD HOOP NECKLACE GREEN,25.5,3,8.5
GLASS BEAD HOOP NECKLACE MONTANA,17,2,8.5
GLASS BELL JAR LARGE,17,2,8.5
GLASS BELL JAR SMALL,15.8,4,3.95
GLASS BON BON JAR,3495.27,2135,1.637128806
GLASS BONNE JAM JAR,475.95,117,4.067948718
GLASS CAKE COVER AND PLATE,29.9,2,14.95
GLASS CHALICE BLUE SMALL ,369,678,0.544247788
GLASS CHALICE GREEN  LARGE ,309.66,186,1.66483871
GLASS CHALICE GREEN  SMALL ,129.51,147,0.881020408
GLASS CLOCHE LARGE,2581.45,329,7.846352584
GLASS CLOCHE SMALL,2727.95,753,3.622775564
GLASS HEART T-LIGHT HOLDER ,2097.71,2828,0.741764498
GLASS JAR DAISY FRESH COTTON WOOL,1507.35,537,2.80698324
GLASS JAR DIGESTIVE BISCUITS,1421.12,516,2.754108527
GLASS JAR ENGLISH CONFECTIONERY,2438.2,880,2.770681818
GLASS JAR KINGS CHOICE,477.79,161,2.967639752
GLASS JAR MARMALADE ,1223.99,453,2.70196468
GLASS JAR PEACOCK BATH SALTS,987.23,349,2.828739255
GLASS SONGBIRD STORAGE JAR,126.7,11,11.51818182
GLASS SPHERE CANDLE STAND MEDIUM,510.75,95,5.376315789
GLASS STAR FROSTED T-LIGHT HOLDER,2319.19,497,4.66637827
GLASS TWIST BON BON JAR,512.85,69,7.432608696
GLITTER BUTTERFLY CLIPS,2489.1,1010,2.464455446
GLITTER CHRISTMAS HEART ,222.7,262,0.85
GLITTER CHRISTMAS STAR ,1053.46,2462,0.427887896
GLITTER CHRISTMAS TREE,405.14,902,0.449157428
GLITTER CHRISTMAS TREE WITH BELLS,527.65,573,0.920855148
GLITTER HANGING BUTTERFLY STRING,2528.39,1264,2.000308544
GLITTER HEART DECORATION,1056.34,2434,0.433993426
GLITTER HEART GARLAND WITH BELLS ,1068.59,288,3.710381944
GLITTER SNOW PEAR TREE DECORATION,26.1,18,1.45
GLITTER STAR GARLAND WITH BELLS ,825.45,223,3.701569507
GLOW IN DARK DOLPHINS,26.88,128,0.21
GOLD APERITIF GLASS,34.32,88,0.39
GOLD COSMETIC BAG PINK STAR,4.2,2,2.1
GOLD DIAMANTE STAR BROOCH,29.7,6,4.95
GOLD EAR MUFF HEADPHONES,152.13,29,5.245862069
GOLD FABRIC MIRROR,54.21,139,0.39
GOLD FISHING GNOME,284.16,47,6.045957447
GOLD FLOWER CUSHION COVER ,15.6,8,1.95
GOLD M PEARL  ORBIT NECKLACE,79.6,8,9.95
GOLD M.O.P ORBIT BRACELET,9.9,2,4.95
GOLD M.O.P ORBIT DROP EARRINGS,34,8,4.25
GOLD M.O.P. ORBIT NECKLACE,5.9,2,2.95
GOLD MINI TAPE MEASURE ,687.2,916,0.750218341
GOLD MUG BONE CHINA TREE OF LIFE,835.61,729,1.146241427
GOLD PHOTO FRAME,272.34,169,1.61147929
GOLD PRINT PAPER BAG,3.61,19,0.19
GOLD SCROLL GLASS T-LIGHT HOLDER,137.22,80,1.71525
GOLD STANDING GNOME,290.25,93,3.120967742
GOLD TEDDY BEAR,20,12,1.666666667
GOLD WASHBAG,23.6,8,2.95
GOLD WINE GOBLET,126.4,160,0.79
GOLD/AMBER DROP EARRINGS W LEAF,17.7,6,2.95
GOLD/M.O.P PENDANT ORBIT NECKLACE,76.5,9,8.5
GOLDIE LOOKING MIRROR,79.2,16,4.95
GRAND CHOCOLATECANDLE,7758.95,5783,1.341682518
GRASS HOPPER WOODEN WALL CLOCK ,324.04,260,1.246307692
GREEN  DIAMANTE PEN IN GIFT BOX,44.55,9,4.95
GREEN 3 PIECE POLKADOT CUTLERY SET,3019.23,837,3.607204301
GREEN BIRDHOUSE DECORATION,229.46,386,0.594455959
GREEN BITTY LIGHT CHAIN,188.31,119,1.582436975
GREEN CAT FLORAL CUSHION COVER ,37.5,10,3.75
GREEN CHRISTMAS TREE CARD HOLDER,2562.27,1183,2.165908707
GREEN CHRISTMAS TREE STRING 20LIGHT,186.15,41,4.540243902
GREEN DRAWER KNOB ACRYLIC EDWARDIAN,2227.52,1840,1.210608696
GREEN DROP EARRINGS W BEAD CLUSTER,13.4,4,3.35
GREEN EASTER EGG HUNT START POST,50.7,26,1.95
GREEN ENAMEL FLOWER HAIR TIE,20.65,7,2.95
GREEN ENAMEL FLOWER RING,135.7,46,2.95
GREEN ENAMEL+GLASS HAIR COMB,189,104,1.817307692
GREEN FERN JOURNAL ,317.71,130,2.443923077
GREEN FERN NOTEBOOK,85.8,52,1.65
GREEN FERN POCKET BOOK,53.55,63,0.85
GREEN FERN SKETCHBOOK ,382.46,101,3.786732673
GREEN GEISHA GIRL ,75,20,3.75
GREEN GIANT GARDEN THERMOMETER,2278.25,395,5.767721519
GREEN GLASS TASSLE BAG CHARM,50.15,17,2.95
GREEN GOOSE FEATHER CHRISTMAS TREE ,520.65,167,3.117664671
GREEN GOOSE FEATHER TREE 60CM,313.95,161,1.95
GREEN HEART COMPACT MIRROR,251.25,201,1.25
GREEN HEART OF GLASS BRACELET,77.35,13,5.95
GREEN JUICY FRUIT PHOTO FRAME,214.2,84,2.55
GREEN METAL BOX ARMY SUPPLIES,3474.39,437,7.950549199
GREEN METAL BOX TOP SECRET,132,16,8.25
GREEN METAL SWINGING BUNNY,256.7,302,0.85
GREEN MURANO TWIST BRACELET,131.75,31,4.25
GREEN MURANO TWIST NECKLACE,69.65,7,9.95
GREEN PAIR HEART HAIR SLIDES,30,8,3.75
GREEN PENDANT TRIPLE SHELL NECKLACE,19.8,4,4.95
GREEN PEONY CUSHION COVER,88.35,19,4.65
GREEN POLKADOT BOWL,1632.81,1360,1.200595588
GREEN POLKADOT PLATE ,1618.03,1011,1.600425321
GREEN POP ART MAO CUSHION COVER ,2.28,12,0.19
GREEN REGENCY TEACUP AND SAUCER,17735.54,6406,2.768582579
GREEN ROSE WASHBAG,555,148,3.75
GREEN ROUND COMPACT MIRROR,157.5,126,1.25
GREEN SQUARE COMPACT MIRROR,168.75,125,1.35
GREEN SWEETHEART BRACELET,311,76,4.092105263
GREEN VINTAGE EARRINGS ,41.25,11,3.75
GREEN VINTAGE SPOT BEAKER,4261.89,4505,0.946035516
GREEN WIRE STANDING CANDLE HOLDER,127.5,34,3.75
GREEN WITH METAL BAG CHARM,14.85,3,4.95
GREEN/BLUE CERAMIC CANDLE HOLDER,13.2,8,1.65
GREEN/BLUE FLOWER DESIGN BIG MUG,13.65,23,0.593478261
"GREETING CARD, OVERCROWDED POOL.",34.2,180,0.19
"GREETING CARD, STICKY GORDON",29.83,157,0.19
"GREETING CARD, TWO SISTERS.",4.56,24,0.19
"GREETING CARD,SQUARE, DOUGHNUTS",68.84,160,0.43025
GREY ACRYLIC FACETED BANGLE,35.9,26,1.380769231
GREY FLORAL FELTCRAFT SHOULDER BAG,960,256,3.75
GREY HEART HOT WATER BOTTLE,12148.9,3145,3.862925278
GROOVY CACTUS INFLATABLE,114.41,291,0.393161512
GROW A FLYTRAP OR SUNFLOWER IN TIN,17226.2,15940,1.080690088
GROW YOUR OWN BASIL IN ENAMEL MUG,2061,990,2.081818182
GROW YOUR OWN FLOWERS SET OF 3,1177.8,292,4.033561644
GROW YOUR OWN HERBS SET OF 3,1208.4,152,7.95
GROW YOUR OWN PLANT IN A CAN ,934.26,762,1.226062992
GUMBALL COAT RACK,17488.55,7652,2.285487454
GUMBALL MAGAZINE RACK,3909.14,532,7.348007519
GUMBALL MONOCHROME COAT RACK,508.07,463,1.097343413
GYMKHANA TREASURE BOOK BOX,3417.83,1630,2.096828221
GYMKHANNA TREASURE BOOK BOX,261.84,120,2.182
HAIRCLIPS FORTIES FABRIC ASSORTED,572.26,1322,0.432874433
HALL CABINET WITH 3 DRAWERS,2503.53,75,33.3804
HAND OPEN SHAPE DECO.WHITE,270.02,92,2.935
HAND OPEN SHAPE GOLD,506.58,156,3.247307692
HAND OVER THE CHOCOLATE   SIGN ,15484.51,8138,1.90274146
HAND PAINTED HANGING EASTER EGG,9.24,22,0.42
HAND TOWEL PALE BLUE W FLOWERS,407.4,212,1.921698113
HAND TOWEL PINK FLOWER AND DAISY,281.95,199,1.416834171
HAND WARMER BABUSHKA DESIGN,6118.43,4604,1.32893788
HAND WARMER BIRD DESIGN,12064.63,5993,2.013120307
HAND WARMER OWL DESIGN,16113.73,8056,2.000214747
HAND WARMER RED LOVE HEART,7574.1,3721,2.035501209
HAND WARMER RED POLKA DOT,225,120,1.875
HAND WARMER RED RETROSPOT,8513.52,4268,1.994732896
HAND WARMER SCOTTY DOG DESIGN,12204.66,6097,2.001748401
HAND WARMER UNION JACK,9516.96,4730,2.012042283
HANGING  BUTTERFLY T-LIGHT HOLDER,1526.62,1310,1.165358779
HANGING BAUBLE T-LIGHT HOLDER LARGE,73.75,25,2.95
HANGING BAUBLE T-LIGHT HOLDER SMALL,566.55,258,2.195930233
HANGING BUTTERFLY  EGG,7.65,9,0.85
HANGING CHICK  YELLOW DECORATION,1515.65,1085,1.396912442
HANGING CHICK CREAM DECORATION,1761.75,1215,1.45
HANGING CHICK GREEN DECORATION,1184.65,817,1.45
HANGING CLEAR MINI BOTTLE,1012.02,1710,0.591824561
HANGING ENGRAVED METAL HEART,1137.1,274,4.15
HANGING FAIRY CAKE DECORATION,1262.1,724,1.743232044
HANGING GLASS ETCHED TEALIGHT,191.85,125,1.5348
HANGING HEART BASKET,23.1,11,2.1
HANGING HEART BONHEUR,495.83,587,0.844684838
HANGING HEART JAR T-LIGHT HOLDER,12650.97,10961,1.154180276
HANGING HEART MIRROR DECORATION ,1276.85,1969,0.648476384
HANGING HEART WITH BELL,1906.58,4112,0.463662451
HANGING HEART ZINC T-LIGHT HOLDER,6808.49,8444,0.80631099
HANGING HEN ON NEST DECORATION,1310.1,794,1.65
HANGING JAM JAR T-LIGHT HOLDER,8164.12,10528,0.775467325
HANGING JAM JAR T-LIGHT HOLDERS,1867.33,2413,0.773862412
HANGING MEDINA LANTERN SMALL,203.55,69,2.95
HANGING METAL CHICKEN DECORATION,152.5,122,1.25
HANGING METAL HEART LANTERN,4789.71,3179,1.506671909
HANGING METAL RABBIT DECORATION,565,452,1.25
HANGING METAL STAR LANTERN,2828.08,1958,1.444371808
HANGING MINI COLOURED BOTTLES,1999.59,3369,0.593526269
HANGING PHOTO CLIP ROPE LADDER,1089.58,690,1.579101449
HANGING QUILTED PATCHWORK APPLES,1003.17,1215,0.825654321
HANGING RIDGE GLASS T-LIGHT HOLDER,60.84,36,1.69
HANGING SPRING FLOWER EGG LARGE,746.28,900,0.8292
HANGING SPRING FLOWER EGG SMALL,447.75,1163,0.384995701
HANGING WOOD AND FELT BUTTERFLY ,237.54,569,0.417469244
HANGING WOOD AND FELT FLOWER,248.88,1871,0.133019776
HANGING WOOD AND FELT HEART,124.32,296,0.42
HAPPY BIRTHDAY CARD STRIPEY TEDDY,2.47,13,0.19
HAPPY BIRTHDAY CARD TEDDY/CAKE,0.95,5,0.19
HAPPY EASTER HANGING DECORATION,770.22,210,3.667714286
HAPPY STENCIL CRAFT,3244.6,2777,1.168383147
HARDMAN MUG 3 ASSORTED,24.57,63,0.39
HAWAIIAN GRASS SKIRT ,368.35,319,1.154702194
HEADS AND TAILS SPORTING FUN,2095.46,1871,1.119967932
HEART BEADED TRELLIS DECORATION,507.52,244,2.08
HEART BUTTONS JEWELLERY BOX,53.55,7,7.65
HEART CALCULATOR,1155.88,1013,1.141046397
HEART DECORATION PAINTED ZINC ,1246.3,2018,0.617591675
HEART DECORATION RUSTIC HANGING ,855.92,4138,0.206843886
HEART DECORATION WITH PEARLS ,1586.46,1873,0.847015483
HEART FILIGREE DOVE  SMALL,6574.82,5362,1.22618799
HEART FILIGREE DOVE LARGE,4390.47,2719,1.614737036
HEART GARLAND RUSTIC PADDED,312.7,106,2.95
HEART IVORY TRELLIS LARGE,4962.43,3039,1.632915433
HEART IVORY TRELLIS SMALL,4706.28,3856,1.220508299
HEART MINI PORTRAIT FRAME,990.9,510,1.942941176
HEART MIRROR ANTIQUE WHITE,2269.14,351,6.464786325
HEART OF WICKER LARGE,28479.65,9577,2.973754829
HEART OF WICKER SMALL,28217.09,16768,1.682794012
HEART SHAPE WIRELESS DOORBELL,792.54,443,1.789029345
HEART SHAPED HOLLY WREATH,3933.18,942,4.175350318
HEART SHAPED MIRROR,8.45,5,1.69
HEART STRING MEMO HOLDER HANGING,580.94,626,0.928019169
HEART T-LIGHT HOLDER,135.74,142,0.955915493
HEART T-LIGHT HOLDER ,102.95,71,1.45
HEART T-LIGHT HOLDER WILLIE WINKIE,1533.84,928,1.652844828
HEART TRELLIS TRIPLE T-LIGHT HOLDER,331.42,118,2.808644068
HEART TRELLISTRIPLE T-LIGHT HOLDER,152.24,56,2.718571429
HEART WOODEN CHRISTMAS DECORATION,1851.99,2121,0.873168317
HEART WREATH DECORATION WITH BELL,2562.63,2163,1.184757282
HEARTS  STICKERS,655,766,0.855091384
HEARTS GIFT TAPE,301.93,1025,0.294565854
HEARTS WRAPPING TAPE ,3.25,5,0.65
HEAVENS SCENT FRAGRANCE OILS ASSTD,20.88,72,0.29
HELLO SAILOR BATHROOM SET,52.5,14,3.75
HELLO SAILOR BLUE SOAP HOLDER,261.95,155,1.69
HEN HOUSE DECORATION,1442.1,874,1.65
HEN HOUSE W CHICK IN NEST,0.42,1,0.42
HEN HOUSE W CHICK STANDING,107.4,270,0.397777778
HEN HOUSE W FAMILY IN BARN & NEST,34.51,49,0.704285714
HEN HOUSE WITH CHICK STANDING,5.88,14,0.42
HEN PARTY CORDON BARRIER TAPE,200,160,1.25
HENRIETTA HEN MUG ,483.45,293,1.65
HERB MARKER BASIL,1997.75,3325,0.600827068
HERB MARKER CHIVES ,1055.95,1643,0.642696287
HERB MARKER MINT,1070.25,1665,0.642792793
HERB MARKER PARSLEY,1119.15,1771,0.631931112
HERB MARKER ROSEMARY,1191.15,1851,0.643517018
HERB MARKER THYME,1168.4,1816,0.64339207
HI TEC ALPINE HAND WARMER,632.76,728,0.869175824
HILDA CANDY SPOT RABBIT,75,20,3.75
HIPPY CHIC DECORATIVE PARASOL,761.85,155,4.91516129
HOLIDAY FUN LUDO,3810.71,1102,3.457994555
HOLLY TOP CHRISTMAS STOCKING,14.45,17,0.85
HOME BUILDING BLOCK WORD,15504.51,2633,5.888533992
HOME GARLAND PAINTED ZINC ,769.65,833,0.92394958
HOME SMALL WOOD LETTERS,1024.65,207,4.95
HOME SWEEET HOME 3 PEG HANGER ,93.75,25,3.75
HOME SWEET HOME 2 DRAWER CABINET,1128.05,235,4.800212766
HOME SWEET HOME 3 PEG HANGER ,934.17,255,3.663411765
HOME SWEET HOME BLACKBOARD,4108.58,969,4.24002064
HOME SWEET HOME BOTTLE ,895.04,437,2.048146453
HOME SWEET HOME CUSHION COVER ,2861.25,763,3.75
HOME SWEET HOME HANGING HEART,1539.63,1815,0.848280992
HOME SWEET HOME HOOK,405.6,326,1.244171779
HOME SWEET HOME KEY HOLDER,2148.54,434,4.950552995
HOME SWEET HOME METAL SIGN ,4844.72,1712,2.829859813
HOME SWEET HOME MUG,6698.56,5340,1.254411985
HOMEMADE JAM SCENTED CANDLES,17504.2,12080,1.449023179
"HOOK, 1 HANGER ,MAGIC GARDEN",965.26,1198,0.80572621
HORSE & PONY WALL ART,797.31,256,3.114492188
HOT BATHS METAL SIGN,12731.34,6367,1.999582221
HOT BATHS SOAP HOLDER,809.51,479,1.69
HOT STUFF HOT WATER BOTTLE,1686.15,527,3.199525617
HOT WATER BOTTLE BABUSHKA ,4437.35,983,4.514089522
HOT WATER BOTTLE BABUSHKA LARGE,37.2,8,4.65
HOT WATER BOTTLE I AM SO POORLY,13685.13,2939,4.656389929
HOT WATER BOTTLE KEEP CALM,24302.55,5313,4.574167137
HOT WATER BOTTLE SEX BOMB,1832,432,4.240740741
HOT WATER BOTTLE TEA AND SYMPATHY,15386.07,3729,4.126057924
HOUSE SHAPE PENCIL SHARPENER,309.9,2915,0.106312178
HOUSE WRECKING METAL SIGN ,105,50,2.1
HYACINTH BULB T-LIGHT CANDLES,544.32,1296,0.42
High Resolution Image,27,4,6.75
I CAN ONLY PLEASE ONE PERSON MUG,1658.89,1349,1.22971831
I LOVE LONDON BABY GIFT SET,3262.55,209,15.61028708
I LOVE LONDON BEAKER,999.75,827,1.208887545
I LOVE LONDON WALL ART,59.4,12,4.95
I'M ON HOLIDAY METAL SIGN,4757.35,2292,2.075632635
ICE CREAM BUBBLES,2131.01,2647,0.805066113
ICE CREAM DESIGN GARDEN PARASOL,894.35,193,4.633937824
ICE CREAM PEN LIP GLOSS ,8077.31,6607,1.222538217
ICE CREAM SUNDAE LIP GLOSS,9638.16,7896,1.220638298
ICON MUG REVOLUTIONARY,283.71,701,0.404721826
ICON PLACEMAT POP ART ELVIS,113.64,827,0.137412334
IF YOU CAN'T STAND THE HEAT MUG,1748.59,1583,1.10460518
ILLUSTRATED CAT BOWL ,3586.32,1356,2.644778761
INCENSE BAZAAR PEACH,2.52,6,0.42
INFLATABLE POLITICAL GLOBE ,699.55,823,0.85
IVORY CAFE HANGING LAMP ,1330.5,114,11.67105263
IVORY CHANDELIER T-LIGHT HOLDER,1286.72,560,2.297714286
IVORY DINER WALL CLOCK,11527.7,1419,8.123819591
IVORY EMBROIDERED QUILT ,1715.9,46,37.30217391
IVORY ENCHANTED FOREST PLACEMAT,624.45,393,1.588931298
IVORY GIANT GARDEN THERMOMETER,3295.7,566,5.822791519
IVORY GOLD METAL BAG CHARM,34.77,5,6.954
IVORY HANGING DECORATION  BIRD,862.75,1015,0.85
IVORY HANGING DECORATION  EGG,253.01,689,0.367213353
IVORY HANGING DECORATION  HEART,2952.54,3558,0.829831366
IVORY KITCHEN SCALES,14638.73,1765,8.293898017
IVORY KNITTED MUG COSY ,841.79,531,1.585291902
IVORY LOVE BIRD CANDLE,496.72,502,0.989482072
IVORY PANTRY HANGING LAMP ,25,2,12.5
IVORY PAPER CUP CAKE CASES ,460.7,866,0.531986143
IVORY PENDANT TRIPLE SHELL NECKLACE,29.7,6,4.95
IVORY PILLAR CANDLE GOLD FLOCK,365.05,127,2.874409449
IVORY PILLAR CANDLE SILVER FLOCK,725.19,393,1.845267176
IVORY REFECTORY CLOCK,1894.7,202,9.37970297
IVORY RETRO KITCHEN WALL CLOCK,559.5,70,7.992857143
IVORY SCULPTED RND CANDLE ,37.4,44,0.85
IVORY SHELL HEART EARRINGS,5.1,2,2.55
IVORY SHELL HEART NECKLACE,90.67,19,4.772105263
IVORY STRING CURTAIN WITH POLE ,363.7,166,2.190963855
IVORY SWEETHEART SOAP DISH,346.11,139,2.49
IVORY SWEETHEART WIRE LETTER RACK ,1998.51,541,3.694103512
IVORY WICKER HEART LARGE,3255.75,1979,1.645149065
IVORY WICKER HEART MEDIUM,2498.65,2009,1.243728223
IVORY WICKER HEART SMALL,1345.5,2154,0.624651811
IVORY WIRE KITCHEN ORGANISER,1137.65,116,9.807327586
IVORY WIRE SWEETHEART LETTER TRAY,467.05,127,3.677559055
IVY HEART WREATH,81,12,6.75
JADE CRYSTAL+GLASS BRACELET,4.95,1,4.95
JADE DROP EARRINGS W FILIGREE,113.85,23,4.95
JAM CLOCK MAGNET,838.47,309,2.713495146
JAM JAR WITH BLUE LID,17.28,24,0.72
JAM JAR WITH GREEN LID,2433.88,3046,0.799041366
JAM JAR WITH PINK LID,2947.47,3675,0.802032653
JAM MAKING SET PRINTED,21147.55,15039,1.406180597
JAM MAKING SET WITH JARS,32616.22,8140,4.006906634
JARDIN ETCHED GLASS BUTTER DISH,7.25,1,7.25
JARDIN ETCHED GLASS CHEESE DISH,575.45,219,2.627625571
JARDIN ETCHED GLASS FRUITBOWL,611.65,119,5.139915966
JARDIN ETCHED GLASS LARGE BELL JAR,163.75,37,4.425675676
JARDIN ETCHED GLASS SMALL BELL JAR,147.85,43,3.438372093
JASMINE VOTIVE CANDLE,90.34,338,0.267278107
JAZZ HEARTS ADDRESS BOOK,648.12,3054,0.212220039
JAZZ HEARTS PURSE NOTEBOOK,1845.87,4339,0.42541369
JET BLACK LAS VEGAS BRACELET ROUND,11.25,3,3.75
JET BLACK LAS VEGAS NECKLACE 45CM,23.8,4,5.95
JIGSAW RABBIT AND BIRDHOUSE,514.7,540,0.953148148
JIGSAW TOADSTOOLS 3 PIECE,506.43,623,0.812889246
JIGSAW TREE WITH BIRDHOUSE,821.13,867,0.947093426
JIGSAW TREE WITH WATERING CAN,356.17,925,0.385048649
JINGLE BELL HEART ANTIQUE GOLD,1599.87,760,2.105092105
JINGLE BELL HEART ANTIQUE SILVER,6955.8,3544,1.962697517
JINGLE BELL HEART DECORATION,6055.95,3679,1.646085893
JINGLE BELLS TREE DECORATION,200.94,89,2.257752809
JOY LARGE WOOD LETTERS,194.15,37,5.247297297
JOY WOODEN BLOCK LETTERS,742.63,217,3.422258065
JUMBO  BAG BAROQUE BLACK WHITE,23630.58,12771,1.850331219
JUMBO BAG 50'S CHRISTMAS ,17636.04,8933,1.974257248
JUMBO BAG ALPHABET,24160.44,12533,1.927745951
JUMBO BAG APPLES,26426.3,13875,1.904598198
JUMBO BAG CHARLIE AND LOLA TOYS,1932.67,921,2.09844734
JUMBO BAG DOILEY PATTERNS,16737.1,8735,1.916096165
JUMBO BAG DOLLY GIRL DESIGN,6006.33,3096,1.94002907
JUMBO BAG OWLS,19047.02,10451,1.822506937
JUMBO BAG PAISLEY PARK,8498.04,4358,1.949986232
JUMBO BAG PEARS,13034.92,6729,1.937125873
JUMBO BAG PINK POLKADOT,37254.36,20148,1.84903514
JUMBO BAG PINK VINTAGE PAISLEY,18427.9,9888,1.863663026
JUMBO BAG RED RETROSPOT,85040.54,46078,1.845577933
JUMBO BAG SCANDINAVIAN BLUE PAISLEY,14626.73,7754,1.886346402
JUMBO BAG SCANDINAVIAN PAISLEY,3426.75,1945,1.761825193
JUMBO BAG SPACEBOY DESIGN,15320.75,8231,1.861347345
JUMBO BAG STRAWBERRY,30569.32,16771,1.822748793
JUMBO BAG TOYS ,7689.28,4198,1.831653168
JUMBO BAG VINTAGE CHRISTMAS ,9742.1,4905,1.986156983
JUMBO BAG VINTAGE DOILEY ,268.44,143,1.877202797
JUMBO BAG VINTAGE DOILY ,20641.4,10620,1.943634652
JUMBO BAG VINTAGE LEAF,20921.55,10695,1.956199158
JUMBO BAG WOODLAND ANIMALS,15511.6,8187,1.894662269
JUMBO SHOPPER VINTAGE RED PAISLEY,20116.38,10490,1.917672069
JUMBO STORAGE BAG SKULLS,10865.83,5694,1.908294696
JUMBO STORAGE BAG SUKI,21784.84,11513,1.89219491
JUNGLE POPSICLES ICE LOLLY HOLDERS,148.75,119,1.25
JUNGLE POPSICLES ICE LOLLY MOULDS,1038.66,831,1.249891697
KEEP CALM BIRTHDAY WRAP,21,50,0.42
KEEP CALM WALL ART ,2015.97,269,7.494312268
KEEP OUT BOYS DOOR HANGER ,188.5,130,1.45
KENSINGTON COFFEE SET,675.75,53,12.75
KEY CABINET MA CAMPAGNE,1855.7,190,9.766842105
"KEY FOB , BACK DOOR ",1140.26,1742,0.65456946
"KEY FOB , FRONT  DOOR ",1168.28,1902,0.614237645
"KEY FOB , GARAGE DESIGN",1140.62,1870,0.609957219
"KEY FOB , SHED",1959.13,3081,0.635874716
KEY RING BASEBALL BOOT ASSORTED ,1928.8,1580,1.220759494
KEY RING BASEBALL BOOT UNION JACK,2103.3,1770,1.188305085
KIDS CUTLERY DOLLY GIRL ,149.4,36,4.15
KIDS CUTLERY SPACEBOY ,149.4,36,4.15
KIDS RAIN MAC BLUE,933.53,1199,0.778590492
KIDS RAIN MAC PINK,672.58,796,0.844949749
KINGS CHOICE BISCUIT TIN,1332.6,324,4.112962963
KINGS CHOICE GIANT TUBE MATCHES,1691.25,731,2.313611491
KINGS CHOICE MUG,2249.56,2000,1.12478
KINGS CHOICE TEA CADDY ,1335.38,454,2.941365639
KITCHEN FLOWER POTS WALL PLAQUE,172.55,29,5.95
KITCHEN METAL SIGN,1087.46,1954,0.556530194
KITTENS DESIGN FLANNEL,177.88,232,0.766724138
KITTY PENCIL ERASERS,266.56,1296,0.205679012
KNEELING MAT HOUSEWORK  DESIGN,1980.71,1473,1.344677529
KNICKERBOCKERGLORY MAGNET ASSORTED ,1669.38,2094,0.79722063
KNITTED RABBIT DOLL ,26.4,16,1.65
KNITTED UNION FLAG HOT WATER BOTTLE,9313.17,2465,3.778162272
LA JARDIN BOTANIQUE CUSHION COVER,300,80,3.75
LA PALMIERA TILE COASTER,266.64,705,0.378212766
LA PALMIERA TILE HOOK,39.39,44,0.895227273
LA PALMIERA WALL THERMOMETER,38.25,15,2.55
LADIES & GENTLEMEN METAL SIGN,8696.58,3898,2.231036429
LADLE LOVE HEART PINK,7.98,19,0.42
LADLE LOVE HEART RED ,2.52,6,0.42
LADS ONLY TISSUE BOX,1427.59,1571,0.908714195
LADYBIRD + BEE RAFFIA FOOD COVER,446.25,119,3.75
LANDMARK FRAME BAKER STREET ,3867.85,347,11.14654179
LANDMARK FRAME CAMDEN TOWN ,6244.85,557,11.21157989
LANDMARK FRAME COVENT GARDEN ,4912.05,435,11.29206897
LANDMARK FRAME LONDON BRIDGE ,4604.2,410,11.2297561
LANDMARK FRAME NOTTING HILL ,4730.65,419,11.29033413
LANDMARK FRAME OXFORD STREET,4730.65,419,11.29033413
LANTERN CREAM GAZEBO ,5676.87,1205,4.711095436
LARGE  TALL CAMPHOR WOOD TOADSTOOL ,149.65,29,5.160344828
LARGE ANTIQUE WHITE PHOTO FRAME,3568.26,507,7.037988166
LARGE APOTHECARY MEASURING JAR ,587.2,50,11.744
LARGE BLACK DIAMANTE HAIRSLIDE,6.6,4,1.65
LARGE BLUE PROVENCAL CERAMIC BALL,92.4,44,2.1
LARGE BONNE JAM JAR  T-LIGHT HOLDER,662.06,254,2.606535433
LARGE CAKE STAND  HANGING STRAWBERY,3854.68,564,6.834539007
LARGE CAKE STAND HANGING HEARTS,1111.05,231,4.80974026
LARGE CAKE TOWEL CHOCOLATE SPOTS,2082.15,829,2.511640531
LARGE CAKE TOWEL PINK SPOTS,2288.3,774,2.956459948
"LARGE CAKE TOWEL, CHOCOLATE SPOTS",47.25,7,6.75
LARGE CAMPHOR WOOD FIELD MUSHROOM ,107.3,22,4.877272727
LARGE CERAMIC TOP STORAGE JAR,4617.9,2950,1.565389831
LARGE CHINESE STYLE SCISSOR,1053.45,1273,0.827533386
LARGE CIRCULAR MIRROR MOBILE,6092.05,6809,0.894705537
LARGE CRYSTAL DIAMANTE HAIRSLIDE,9.9,6,1.65
